ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
85.0162356,-1.3286551,0.0255,0.0241,-0.0093,7.765,0.015,72.2,7.767E+00,7.726,0.013,80.8,6.493E+00,1,0,0000,AA,5,59474.03046426,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.358636,49.347430
85.0162235,-1.3286431,0.0257,0.0265,-0.0055,8.444,0.017,64.2,1.286E+00,8.437,0.014,76.7,2.166E+00,1,0,0000,AA,5,56921.91750623,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.358992,39.540550
85.0162397,-1.3286600,0.0248,0.0249,-0.0090,7.768,0.017,64.9,1.279E+00,7.775,0.014,77.2,1.563E+00,1,0,0000,AA,10,58748.23292234,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.359071,53.019319
85.0162423,-1.3286631,0.0252,0.0231,-0.0088,7.729,0.015,72.4,1.245E+00,7.748,0.012,89.6,1.188E+00,1,0,0000,AA,10,58014.03902273,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.360134,55.333857
85.0162362,-1.3286549,0.0263,0.0221,0.0092,7.995,0.018,59.7,4.436E+00,8.006,0.012,93.3,3.129E+00,1,0,0000,AA,10,58742.80298947,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.360737,49.484109
85.0161981,-1.3286270,0.0250,0.0242,-0.0111,7.766,0.015,71.7,2.202E+01,7.797,0.014,79.7,3.714E+01,1,0,0000,AA,0,59838.35371990,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.361796,22.272401
85.0162469,-1.3286694,0.0267,0.0250,-0.0085,7.777,0.015,73.1,7.695E-01,7.800,0.013,80.9,1.032E+00,1,0,0000,AA,10,57448.48711139,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.361940,59.781978
85.0162319,-1.3286496,0.0270,0.0244,-0.0102,8.036,0.016,67.9,1.206E+00,8.018,0.013,83.2,1.244E+00,1,0,0000,AA,10,57283.15677194,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.362201,45.596238
85.0162160,-1.3286359,0.0253,0.0228,0.0037,8.121,0.015,71.4,2.584E+00,8.116,0.013,80.5,2.375E+00,1,0,0000,AA,10,56729.74087860,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.363710,33.651505
85.0162392,-1.3286571,0.0279,0.0262,-0.0096,7.718,0.017,62.5,8.749E-01,7.765,0.014,77.0,2.353E+00,1,0,0000,AA,10,57647.91033466,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.364035,51.536178
85.0162302,-1.3286467,0.0262,0.0235,-0.0094,7.796,0.018,58.9,6.786E-01,7.793,0.011,95.5,1.657E+00,1,0,0000,AA,10,56921.45705218,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.365330,43.754748
85.0162329,-1.3286493,0.0214,0.0229,-0.0087,7.787,0.016,69.3,2.809E+00,7.790,0.011,98.0,5.215E+00,1,0,0000,AA,10,58015.02105331,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.365537,45.870023
85.0162462,-1.3286662,0.0282,0.0226,0.0060,7.807,0.015,73.7,1.396E+01,7.775,0.013,84.6,1.074E+01,1,0,0000,AA,5,59838.15812903,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.365731,58.023559
85.0162487,-1.3286704,0.0266,0.0231,-0.0101,7.746,0.017,64.1,2.552E+00,7.750,0.014,75.4,4.202E+00,1,0,0000,AA,10,57812.20779310,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.365782,60.780028
85.0162328,-1.3286488,0.0270,0.0234,-0.0042,8.171,0.015,73.0,1.187E+00,8.143,0.013,86.4,1.756E+00,1,0,0000,AA,10,57283.22235102,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.366531,45.628893
85.0162348,-1.3286505,0.0256,0.0254,0.0079,7.754,0.018,59.9,4.320E+00,7.786,0.013,84.8,3.676E+00,1,0,0000,AA,10,57812.14221381,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.367522,47.095791
85.0162302,-1.3286458,0.0264,0.0243,-0.0109,7.866,0.017,64.0,6.716E+00,7.779,0.014,79.7,2.564E+00,1,0,0000,AA,10,58536.37198080,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.367676,43.405574
85.0162399,-1.3286557,0.0286,0.0261,0.0043,8.023,0.018,61.0,2.465E+00,8.004,0.013,81.0,1.127E+00,1,0,0000,AA,10,57089.00665090,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.369150,51.166896
85.0162447,-1.3286619,0.0261,0.0227,-0.0098,7.800,0.015,73.8,1.112E+00,7.784,0.012,92.4,8.704E-01,1,0,0000,AA,10,58536.30652892,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.369700,55.544623
85.0162273,-1.3286423,0.0285,0.0230,0.0106,7.718,0.019,57.1,7.354E-01,7.752,0.013,83.9,1.743E+00,1,0,0000,AA,10,58014.89014993,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.370019,40.889911
85.0162523,-1.3286743,0.0287,0.0256,0.0014,7.741,0.017,64.6,7.681E+00,7.751,0.014,79.6,6.881E+00,1,0,0000,AA,10,58535.91394525,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.370695,63.652730
85.0162350,-1.3286488,0.0260,0.0264,-0.0052,8.454,0.017,64.5,2.574E+00,8.439,0.014,77.3,1.816E+00,1,0,0000,AA,5,57283.41921573,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.372234,46.481192
85.0162469,-1.3286639,0.0308,0.0261,-0.0105,8.006,0.017,64.2,1.895E+00,8.016,0.014,76.5,2.367E+00,1,0,0000,AA,10,57811.88027807,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.372297,57.147922
85.0162152,-1.3286321,0.0239,0.0217,0.0076,7.843,0.016,65.9,7.018E+00,7.867,0.012,93.4,3.733E+00,1,0,0000,AA,10,59632.36774059,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.373640,32.121322
85.0162442,-1.3286592,0.0254,0.0247,0.0073,7.790,0.016,65.9,3.215E+00,7.754,0.012,87.3,3.293E+00,1,0,0000,AA,10,58378.45716693,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.373817,54.160004
85.0162493,-1.3286658,0.0266,0.0236,-0.0071,7.751,0.016,67.8,7.872E-01,7.783,0.013,84.7,3.200E-01,1,0,0000,AA,10,57812.33869693,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.375984,58.737807
85.0162552,-1.3286755,0.0287,0.0267,-0.0124,7.912,0.018,59.8,3.994E+00,7.901,0.014,76.3,4.663E+00,1,0,g000,AA,10,57447.63509125,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.378226,64.940965
85.0162485,-1.3286625,0.0255,0.0223,-0.0067,7.816,0.017,65.7,9.608E+00,7.772,0.011,95.8,3.932E+00,1,0,0000,AA,5,59474.35721347,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.379871,56.980473
85.0162518,-1.3286678,0.0257,0.0247,-0.0083,8.034,0.017,64.6,1.716E+00,8.031,0.013,82.9,8.994E-01,1,0,0000,AA,10,56729.80671221,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.380095,60.369631
85.0162372,-1.3286471,0.0252,0.0230,-0.0068,7.742,0.015,73.5,5.641E+00,7.750,0.013,81.3,3.817E+00,1,0,0000,AA,10,58014.43186016,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.382189,46.633246
85.0162458,-1.3286573,0.0258,0.0218,-0.0053,7.791,0.015,71.4,1.056E+00,7.792,0.012,92.4,1.318E+00,1,0,0000,AA,10,57812.27324500,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.382498,53.834476
85.0162327,-1.3286424,0.0270,0.0231,0.0057,8.167,0.016,69.2,1.667E+00,8.147,0.013,83.7,2.539E+00,1,0,0000,AA,5,56921.78596615,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.382757,43.125049
85.0162481,-1.3286585,0.0227,0.0217,-0.0067,7.750,0.013,82.4,4.538E+00,7.742,0.012,91.8,1.361E+00,1,0,0000,AA,10,56920.79935162,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.386722,55.075017
85.0162566,-1.3286728,0.0292,0.0260,-0.0080,8.743,0.015,74.9,1.282E+02,8.778,0.014,79.3,4.884E+01,1,0,hh00,AA,0,59838.41891692,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.386967,63.953195
85.0162480,-1.3286580,0.0254,0.0226,0.0038,7.805,0.015,71.9,3.860E+00,7.800,0.012,87.6,1.829E+00,1,0,0000,AA,5,57089.26934912,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.387467,54.826310
85.0162569,-1.3286728,0.0261,0.0250,-0.0076,7.772,0.016,67.7,1.774E+00,7.770,0.014,79.6,1.421E+00,1,0,0000,AA,5,56730.20171424,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.387942,64.023217
85.0162518,-1.3286624,0.0247,0.0247,-0.0077,7.782,0.016,66.7,3.033E+01,7.814,0.011,94.6,2.349E+01,1,0,0000,AA,0,59267.38283493,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.390067,57.886808
85.0162513,-1.3286614,0.0239,0.0235,-0.0052,7.732,0.017,62.4,4.257E+00,7.779,0.012,93.6,3.241E+00,1,0,0000,AA,5,57448.35595297,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.390478,57.299022
85.0161726,-1.3286121,0.0229,0.0257,-0.0065,7.785,0.015,74.3,1.181E+02,7.959,0.012,90.5,1.302E+02,1,0,0000,AA,0,59838.09280473,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.391083,6.658762
85.0162298,-1.3286364,0.0254,0.0215,0.0076,7.750,0.017,65.7,1.504E+00,7.778,0.012,93.7,2.253E+00,1,0,0000,AA,10,57812.40427624,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.392024,39.851880
85.0162309,-1.3286359,0.0282,0.0266,-0.0131,7.786,0.014,77.6,3.155E+00,7.730,0.014,79.4,2.030E+00,1,0,0000,AA,5,58174.11230338,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.395944,40.124771
85.0162490,-1.3286546,0.0237,0.0209,-0.0035,7.881,0.016,67.5,1.036E+00,7.918,0.012,93.9,2.659E+00,1,0,0000,AA,5,56921.65442598,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.397539,53.683032
85.0162343,-1.3286369,0.0278,0.0251,-0.0103,7.869,0.017,62.6,5.664E+00,7.793,0.013,86.0,3.101E+00,1,0,0000,AA,10,57448.61814238,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.401253,41.792355
85.0162486,-1.3286512,0.0253,0.0238,-0.0047,7.984,0.015,71.6,1.809E+00,7.967,0.012,88.6,2.082E+00,1,0,0000,AA,5,58900.86275603,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.403764,52.162351
85.0162353,-1.3286368,0.0255,0.0200,-0.0047,7.871,0.016,70.0,6.502E+00,7.817,0.011,96.7,1.979E+00,1,0,0000,AA,10,57647.45178931,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.403928,42.138945
85.0162352,-1.3286367,0.0269,0.0214,0.0068,7.787,0.015,70.7,2.671E+00,7.788,0.012,90.1,1.565E+00,1,0,0000,AA,10,57282.76329649,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.403951,42.066833
85.0162621,-1.3286731,0.0265,0.0247,-0.0066,7.753,0.016,70.0,1.306E+01,7.770,0.013,84.1,9.812E+00,1,0,0000,AA,5,59267.70971170,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.404396,65.322303
85.0162529,-1.3286567,0.0264,0.0241,-0.0032,7.990,0.017,64.6,1.230E+00,7.970,0.013,80.9,2.654E+00,1,0,0000,AA,10,57448.09389097,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.404617,55.723181
85.0162456,-1.3286463,0.0263,0.0232,-0.0125,7.752,0.015,73.9,2.530E+00,7.737,0.012,89.4,3.068E+00,1,0,0000,AA,10,58014.36640851,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.406574,49.264547
85.0162540,-1.3286568,0.0290,0.0243,-0.0089,7.775,0.015,71.4,7.805E-01,7.782,0.013,81.1,9.111E-01,1,0,0000,AA,10,57089.40076190,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.407699,56.078331
85.0162415,-1.3286412,0.0255,0.0266,-0.0035,7.834,0.020,55.3,6.850E+00,7.791,0.013,86.1,3.984E+00,1,0,0000,AA,10,58536.17562531,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.408058,45.957267
85.0162605,-1.3286667,0.0294,0.0283,-0.0047,7.777,0.019,57.8,5.132E+00,7.799,0.014,76.5,7.437E+00,1,0,0000,AA,10,58536.24107709,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.409445,62.054458
85.0162500,-1.3286501,0.0261,0.0218,-0.0054,7.820,0.015,73.9,1.097E+00,7.808,0.012,87.0,6.706E-01,1,0,0000,AA,10,57448.29050118,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.410171,52.157241
85.0162223,-1.3286241,0.0267,0.0230,-0.0073,7.735,0.016,69.1,1.690E+00,7.797,0.013,86.6,2.306E+00,1,0,0000,AA,10,57282.89445480,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.411665,33.002128
85.0162397,-1.3286378,0.0259,0.0238,-0.0073,7.772,0.018,61.9,1.441E+00,7.774,0.012,91.6,1.602E+00,1,0,0000,AA,10,57812.60063211,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.412124,44.107631
85.0162382,-1.3286361,0.0293,0.0290,-0.0055,7.698,0.024,44.6,1.233E+00,7.763,0.015,73.9,2.579E+00,1,0,0000,AA,10,58014.75924656,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.412846,42.978427
85.0162355,-1.3286333,0.0262,0.0293,-0.0131,7.792,0.022,50.4,5.541E+00,7.805,0.013,85.5,5.288E+00,1,0,0000,AA,5,59264.83378117,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.413828,41.042335
85.0162473,-1.3286447,0.0238,0.0233,-0.0078,7.840,0.016,66.4,1.425E+00,7.855,0.013,84.8,2.804E+00,1,0,0000,AA,10,56724.67041303,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.414968,49.213200
85.0162542,-1.3286526,0.0279,0.0257,-0.0086,8.059,0.016,66.0,2.085E+00,8.070,0.013,81.0,2.837E+00,1,0,0000,AA,10,58379.17700856,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.416910,54.409029
85.0162364,-1.3286301,0.0282,0.0268,0.0059,7.785,0.020,54.4,2.243E+01,7.773,0.013,84.7,1.947E+01,1,0,0000,AA,5,59264.83365385,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.424678,40.351384
85.0162514,-1.3286449,0.0245,0.0199,-0.0074,8.164,0.014,79.6,1.679E+00,8.131,0.011,95.7,2.244E+00,1,0,0000,AA,10,57088.94107128,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.425800,50.583763
85.0162496,-1.3286409,0.0279,0.0270,-0.0082,8.354,0.015,72.6,1.643E+00,8.287,0.015,73.6,2.669E+00,1,0,0000,AA,10,57283.48479491,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.430203,48.553890
85.0162637,-1.3286575,0.0256,0.0227,-0.0071,7.962,0.013,81.5,1.273E+00,7.941,0.013,82.5,6.621E-01,1,0,0000,AA,10,56729.87254593,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.435799,58.915815
85.0162626,-1.3286527,0.0263,0.0216,0.0052,7.704,0.016,69.6,9.631E-01,7.765,0.013,84.6,1.313E+00,1,0,0000,AA,10,57812.86269458,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.441645,56.730246
85.0162443,-1.3286307,0.0240,0.0237,-0.0101,7.829,0.019,58.2,1.452E+00,7.728,0.012,87.9,3.897E+00,1,0,0000,AA,10,57448.35608034,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.442041,43.342542
85.0162539,-1.3286406,0.0237,0.0242,-0.0069,7.731,0.017,62.4,1.505E+00,7.753,0.011,95.0,1.249E+00,1,0,0000,AA,10,56921.19397203,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.442618,49.775198
85.0162540,-1.3286406,0.0262,0.0215,0.0034,7.741,0.016,68.9,1.431E+00,7.767,0.013,85.6,1.581E+00,1,0,0000,AA,10,58169.33492872,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.442895,49.805266
85.0162579,-1.3286453,0.0296,0.0250,-0.0044,7.982,0.018,59.6,1.695E+01,7.911,0.012,89.7,2.141E+01,1,0,0000,AA,5,59838.67970468,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.443247,52.648088
85.0162624,-1.3286511,0.0248,0.0205,-0.0048,7.776,0.015,73.4,1.501E+00,7.774,0.011,96.2,1.911E+00,1,0,0000,AA,10,56921.25980572,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.444237,56.058165
85.0162744,-1.3286623,0.0330,0.0259,-0.0093,8.073,0.018,60.7,1.263E+00,8.069,0.015,72.8,3.530E+00,1,0,0000,AA,10,57088.54696019,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.461161,63.228770
85.0162742,-1.3286468,0.0279,0.0266,0.0073,8.157,0.017,63.4,1.079E+01,8.138,0.014,78.7,7.649E+00,1,0,0000,AA,10,57447.89715330,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.488236,57.333912
85.0162720,-1.3286433,0.0241,0.0234,0.0084,8.132,0.017,63.1,1.738E+00,8.161,0.012,90.5,2.793E+00,1,0,0000,AA,10,56729.60908396,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.488594,55.588639
85.0162572,-1.3286087,0.0270,0.0252,-0.0095,8.103,0.016,69.9,5.464E+00,8.044,0.015,71.7,7.990E+00,1,0,0000,AA,10,57447.76612226,847001601351030178,7.863,0.028,7.855,0.020,7.840,0.024,7.381,0.148,108097748,8.524,0.0203,8.059,0.0398,7.906,0.0325,0.531908,41.123580
